gene_name,TCGA-BF-A1PU-01,TCGA-BF-A1PX-01,TCGA-BF-A1PZ-01,TCGA-BF-A3DJ-01,TCGA-BF-A3DL-01,TCGA-BF-A3DM-01,TCGA-BF-A3DN-01,TCGA-BF-A5EO-01,TCGA-BF-A5EP-01,TCGA-BF-A5EQ-01,TCGA-BF-A5ER-01,TCGA-BF-A5ES-01,TCGA-D9-A3Z4-01,TCGA-D9-A4Z3-01,TCGA-D9-A4Z5-01,TCGA-EB-A1NK-01,TCGA-EB-A24C-01,TCGA-EB-A24D-01,TCGA-EB-A299-01,TCGA-EB-A3HV-01,TCGA-EB-A3XB-01,TCGA-EB-A3XC-01,TCGA-EB-A3XD-01,TCGA-EB-A3XE-01,TCGA-EB-A3XF-01,TCGA-EB-A3Y6-01,TCGA-EB-A3Y7-01,TCGA-EB-A41A-01,TCGA-EB-A41B-01,TCGA-EB-A42Y-01,TCGA-EB-A42Z-01,TCGA-EB-A430-01,TCGA-EB-A431-01,TCGA-EB-A44N-01,TCGA-EB-A44O-01,TCGA-EB-A44P-01,TCGA-EB-A4IQ-01,TCGA-EB-A4IS-01,TCGA-EB-A4OY-01,TCGA-EB-A4OZ-01,TCGA-EB-A4XL-01,TCGA-EB-A550-01,TCGA-EB-A551-01,TCGA-EB-A553-01,TCGA-EB-A5FP-01,TCGA-ER-A194-01,TCGA-ER-A196-01,TCGA-ER-A19K-01,TCGA-ER-A19T-01,TCGA-ER-A2NB-01,TCGA-ER-A2NF-01,TCGA-ER-A42H-01,TCGA-FR-A3R1-01,TCGA-FS-A1ZN-01,TCGA-GF-A2C7-01,TCGA-GN-A263-01,TCGA-GN-A26C-01,TCGA-HR-A5NC-01,TCGA-IH-A3EA-01
HDAC5,5.404,4.4503,5.5361,4.7236,4.3442,4.573,4.4562,5.0444,4.0636,4.6474,4.3938,4.9924,5.3657,5.2017,4.917,5.0317,5.0379,4.5626,4.3716,5.2028,4.4417,3.9487,5.3723,5.3002,4.7077,4.6317,4.2389,5.2103,5.6002,4.0705,4.5261,4.764,4.6083,4.5047,3.7443,5.0553,4.8585,5.3367,4.5398,4.5736,4.3119,4.6972,4.1756,3.2343,3.9393,4.1359,4.4634,3.864,3.47,3.9947,5.5053,5.1301,4.7121,4.9141,4.7866,1.6512,4.5547,4.6514,5.468
HES1,5.1277,5.3586,5.9644,4.7049,4.3406,5.1891,5.3705,5.9853,6.3658,4.4542,4.783,3.9589,4.857,3.3192,4.5687,3.7971,3.8719,3.9682,5.4169,5.5367,4.7296,5.3013,4.5693,5.6002,5.3516,4.2304,3.3952,5.2698,6.0424,2.3816,4.8213,4.7016,4.5644,5.2472,4.0462,5.1651,3.838,4.0189,5.0777,5.5239,5.4657,5.6165,2.3788,4.4977,5.1799,3.4894,5.213,4.6634,4.6083,4.7751,2.753,5.9814,4.4816,5.0679,5.1031,4.0969,6.1743,5.846,4.5608
HES5,-6.5064,-1.0262,-6.5064,-3.816,-5.5735,-9.9658,-4.6082,-3.458,-2.6349,-9.9658,-1.9379,-5.5735,-5.0116,-4.6082,0.1903,-2.3884,-3.816,-3.816,-1.0262,-1.7809,-9.9658,-2.7274,-1.2481,-1.685,-1.3921,-3.816,-0.1031,-5.0116,-3.816,-2.9324,-6.5064,-6.5064,-4.2934,-3.0469,-5.5735,-5.5735,-1.1811,-3.458,2.2051,-0.4521,-1.9942,-0.9132,-9.9658,-4.2934,-2.7274,-5.0116,-2.9324,-4.6082,1.4441,-0.2328,-3.6259,-2.4659,-9.9658,-2.3147,-4.6082,-9.9658,-6.5064,-2.4659,-9.9658
HEY1,3.5547,4.8846,3.6972,5.1993,3.6883,2.3135,3.6566,4.0287,4.89,4.7793,2.5413,1.2875,5.9709,6.286,4.9308,2.4857,3.0393,2.826,4.7735,3.7094,5.9341,2.77,4.3421,2.6371,1.7702,6.0672,2.6624,2.2144,2.6208,6.3299,5.2273,4.4006,4.5547,4.5589,5.5176,5.693,6.7888,1.5216,2.0535,2.4465,2.4359,2.1766,3.8461,3.4778,5.8327,1.0711,3.8759,4.5497,5.1498,2.9281,3.2405,3.2557,2.96,4.6422,1.5366,2.362,3.6623,3.2959,2.9562
HEY2,3.0825,-0.0877,0.3796,1.6281,1.3283,2.2513,2.1734,-0.9406,1.4065,0.4016,-1.1172,-0.9686,-0.6416,2.7721,2.1114,1.7532,1.5998,-0.8863,2.6255,2.5036,-0.5543,2.4779,0.1903,0.8568,-1.4305,1.1447,-1.3921,-1.9379,0.099,3.4075,0.8805,-0.9971,0.9862,-0.1187,0.6517,-0.5332,0.8327,0.2154,0.7058,0.1388,2.3508,0.4552,4.0541,1.6187,1.1117,0.6145,1.0007,1.5415,0.3796,-1.7809,-0.7108,-0.0425,0.7146,-1.4699,-0.6643,1.125,0.3685,1.5854,0.8488
HEYL,1.4335,1.692,-0.3022,-0.7346,1.5316,4.0816,2.1734,0.9038,0.1124,0.6332,0.9716,-0.1187,0.1903,0.1903,1.2934,0.8726,0.679,-0.1504,-0.0574,1.412,-1.2142,0.5568,0.7748,0.2277,-0.3752,0.537,4.5136,-2.3147,-1.2142,1.3735,0.7233,-1.4699,0.0158,0.6608,0.346,-2.0529,0.605,0.8082,-0.1504,1.1577,-0.0277,0.6239,0.0014,0.6608,-0.1828,0.4016,0.9642,-0.6416,5.853,-0.6643,1.9675,3.6417,-1.5105,0.2154,0.8082,-0.0574,2.6043,1.6045,-1.6394
HGF,-3.1714,0.03,-2.2447,0.0718,0.537,-2.1779,-0.2845,-0.5332,-1.7322,-0.8599,-1.9379,-0.4921,-0.7588,-1.3921,0.6969,-1.1488,-1.5522,-1.4305,-1.7322,-0.2671,-1.0862,-1.1488,-1.5522,-1.6394,-0.6643,-1.1172,-0.3752,-1.2142,-2.6349,-0.2159,-1.4699,-3.3076,-1.8836,-1.0262,-2.0529,-1.4305,-4.035,0.2029,-5.0116,-2.5479,-1.8836,-0.4521,0.3573,-2.6349,-3.3076,-0.6873,-0.9406,-2.1779,-4.035,-1.8314,-0.5756,-0.3383,-1.0559,-1.5522,0.4967,0.3346,0.434,-0.2671,-4.035
HHAT,2.4753,0.7579,3.1062,2.2175,3.6589,3.0358,2.4359,2.362,2.1574,2.3308,0.8726,1.9034,1.8404,1.6281,0.434,3.3032,3.3828,2.5413,1.2271,1.4174,3.6861,3.9892,2.362,2.0707,2.1247,1.2333,1.614,1.1316,2.8014,1.8604,0.3796,2.128,4.0357,1.6327,4.0144,1.3511,1.692,1.7229,0.4233,-0.0425,1.4911,1.8643,1.334,1.1641,2.685,1.3109,1.8683,3.5249,1.9264,0.044,2.1988,1.4962,1.9712,2.3394,2.8158,3.4251,-0.4131,3.3869,1.3051
HHATL,-3.6259,-4.2934,-2.9324,3.1426,-4.035,7.9617,4.1859,-9.9658,-6.5064,-4.035,-9.9658,-9.9658,8.8904,8.2253,-1.8314,-9.9658,7.1231,1.0915,3.1261,3.7291,-1.5105,-9.9658,-0.5756,6.1002,4.0593,0.5568,-9.9658,0.03,9.6329,-4.2934,-2.9324,-0.3383,-5.0116,5.1942,-9.9658,-1.5105,-1.2828,-1.4699,-4.6082,-0.4921,5.4925,-1.1488,-0.0725,-9.9658,-3.458,-3.458,-4.6082,-9.9658,-3.1714,-0.2671,-0.8599,0.1648,-3.6259,3.573,-2.8262,-9.9658,-3.0469,6.8789,-9.9658
HHIP,-2.8262,-9.9658,-2.7274,-9.9658,-9.9658,-1.7809,-9.9658,-9.9658,-2.6349,-4.6082,-9.9658,-9.9658,-3.6259,-6.5064,-9.9658,-9.9658,-5.5735,-3.816,-6.5064,-2.9324,-4.6082,-0.2159,-4.035,-9.9658,-6.5064,-6.5064,-9.9658,-3.3076,-5.5735,-9.9658,-9.9658,-9.9658,-0.013,-6.5064,-9.9658,-1.9942,-9.9658,-4.6082,-9.9658,-5.5735,-4.2934,-4.2934,-5.5735,-6.5064,0.9568,-9.9658,-9.9658,-2.1779,-5.0116,-9.9658,-5.5735,-4.6082,-9.9658,-6.5064,-5.5735,-1.7809,-4.6082,-6.5064,-9.9658
HIF1A,4.1644,4.8385,4.4277,3.8461,4.63,5.2392,5.3049,3.1195,5.0126,4.4595,3.2496,4.2773,4.1946,4.582,3.4477,4.5367,5.0964,3.5411,4.6456,4.3421,4.6183,5.5717,3.7345,2.4544,5.4851,4.0782,1.5661,3.5161,3.1079,4.711,5.2434,3.87,5.4006,5.2732,6.8616,5.4077,4.4364,4.863,0.9716,1.9073,4.3896,5.6244,4.0073,4.2669,6.6397,1.4174,5.9759,6.2367,3.4034,2.167,4.1409,4.6177,5.639,5.3295,5.4293,6.8461,4.6183,5.3096,3.5706
HK1,5.4696,5.8765,6.0396,5.86,5.3442,6.1975,6.1819,5.7586,4.7783,5.7533,5.336,6.1924,5.4919,5.9277,5.6834,5.9454,5.4125,4.8345,5.5355,5.7658,4.848,5.2369,6.3625,5.3747,5.4542,5.5769,5.7463,5.6562,5.9727,6.0706,5.1811,5.4403,5.1048,5.703,5.3327,5.0592,5.5404,5.7874,5.0374,5.2791,5.4152,5.435,5.1981,4.1228,3.9099,3.9682,6.3122,5.1035,5.3352,5.0871,5.3657,5.8194,4.8793,4.8007,5.532,4.4027,5.6053,5.8841,6.3254
HK2,1.5465,3.772,4.2048,3.8511,4.7507,5.1867,3.2189,3.5161,5.445,3.5486,4.6583,3.4894,4.149,3.6451,4.7404,3.0287,3.4451,2.3077,4.3667,4.0765,3.6089,4.4745,4.1684,2.8582,3.2647,3.4075,2.3366,3.2205,4.4536,4.3889,3.9956,3.2466,4.5249,4.4067,4.9444,3.9468,5.0786,3.5274,0.6517,1.9149,4.429,4.7777,3.8905,2.5036,4.5053,2.1247,5.9503,3.5498,3.5863,3.0305,1.5415,3.7193,4.6905,3.9829,4.6933,4.8248,3.5237,3.9543,5.6787
HK3,-1.1811,2.5263,0.099,2.7095,0.8726,-0.2159,-1.0559,2.3106,-0.8599,0.8726,-0.0877,0.4865,1.5563,0.5568,1.8762,0.5763,-0.8863,-0.1187,1.177,-0.0877,1.3454,0.8488,0.4657,-0.2328,2.5036,0.7493,-0.0277,-1.8314,-0.1993,0.7146,0.679,0.9115,-0.394,1.0779,-0.8339,0.7999,-1.2142,1.8879,0.8883,2.8381,0.03,0.1257,3.5199,1.7995,-1.3183,1.0642,0.24,0.9115,-0.6643,1.196,0.1776,-0.3022,0.7493,-0.5125,-1.3548,-0.6873,3.7507,0.4967,2.9893
HKDC1,0.346,0.517,0.9642,2.5487,-2.7274,3.8451,3.7529,-0.4719,-0.4921,-1.9379,-0.5332,-1.7809,0.5069,-1.3548,0.7146,-0.6193,-0.3752,-1.4699,2.7763,2.0707,-0.5543,-0.2159,-1.5522,2.5263,-2.3147,-0.1993,3.4237,-0.8863,0.4657,-1.9942,0.2762,-2.0529,-3.1714,2.0395,-0.2845,0.5069,-1.9942,1.4756,-2.3884,-0.1665,3.4398,1.5902,-3.458,-1.4305,-1.5951,-4.6082,-1.8314,-0.4521,-2.6349,-0.6416,-4.035,2.0111,-2.4659,2.043,0.5955,-1.5105,1.0433,4.3082,-2.6349
HMGCR,4.2669,3.3759,3.7982,3.5187,2.7972,3.9682,3.7028,1.0503,2.4883,3.074,1.4911,3.0428,2.8994,2.4753,3.8571,2.5852,3.9308,4.3896,4.4588,3.5706,3.4971,3.716,4.1595,2.1988,2.9637,3.0463,1.3397,2.9802,3.3577,3.4075,3.2405,3.0252,4.5772,4.7544,3.1195,3.7846,4.1351,3.4945,1.0433,1.9822,4.2304,4.9175,4.6236,1.1512,3.837,0.9862,3.6657,4.1915,3.8391,2.7784,3.2267,3.0481,4.3082,3.8187,4.3548,1.614,1.9895,3.6669,1.4011
HMGCS1,4.6201,3.1245,3.5742,4.067,1.8484,4.4887,3.7846,1.5266,2.8602,2.0535,0.6425,2.4985,3.9374,2.5363,3.2343,2.5996,4.2921,4.4758,4.1764,2.7868,3.0757,4.4061,3.9118,2.8137,3.2205,3.4451,0.2029,3.0859,3.5399,5.037,3.1797,2.6043,4.936,4.5736,2.7401,3.4224,4.3625,3.4881,1.7185,1.0293,3.453,4.7793,3.9829,1.4065,4.2965,-0.3383,2.9356,4.248,3.9709,2.7095,2.9109,3.6928,4.0584,3.4384,4.2773,3.4674,2.1247,3.9041,0.5763
HMGCS2,-5.0116,-5.0116,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-3.458,-9.9658,-2.2447,2.5188,-4.6082,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-3.3076,-9.9658,-1.9942,-6.5064,-9.9658,-4.6082,-3.6259,-6.5064,-2.3147,-3.458,-2.8262,-9.9658,-5.5735,-9.9658,-9.9658,-6.5064,-3.458,-4.035,-9.9658,-3.0469,-4.035,-9.9658,-5.5735,-5.0116,-4.035,-2.3884,-4.6082,-9.9658
HMOX1,4.3306,4.9704,3.5299,4.4263,5.1206,3.835,5.0828,4.2862,4.7198,4.7071,4.2025,4.8253,4.404,3.1475,7.6699,5.7247,2.8462,3.3105,4.9695,4.851,5.1044,5.1206,5.6074,4.6404,6.3324,3.6054,9.0553,2.3366,3.3119,5.426,3.8905,4.6439,3.9251,5.7326,4.6118,3.8002,5.1768,4.865,5.3118,4.917,3.7496,4.5922,4.7661,4.844,4.8992,4.3184,3.835,5.0828,3.4358,5.9775,3.7804,3.3993,3.6972,3.6928,3.4778,4.5261,5.6938,4.2795,4.7329
HNF4A,-9.9658,-5.5735,-6.5064,-5.0116,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-5.5735,-4.6082,-4.2934,-9.9658,-6.5064,-6.5064,-5.5735,-3.816,-9.9658,-9.9658,-6.5064,-5.0116,-5.5735,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-6.5064,-4.035,-5.0116,-4.035,-6.5064,-9.9658,-6.5064,-9.9658,-3.3076,-9.9658,-9.9658,-4.035,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.0469,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-6.5064,-9.9658
HOMER1,-0.9686,-0.0877,-0.0725,0.7233,-0.6643,1.2209,1.7489,-1.6394,1.7744,2.4779,-1.3183,-1.8836,-0.4921,0.8568,-0.7108,-0.4325,1.9264,1.4494,0.8568,0.0158,1.46,0.8408,-0.1031,-1.6394,0.547,1.7575,-3.3076,0.0014,0.8246,0.2029,1.0847,-2.3147,1.7702,1.4704,1.3109,0.8961,1.0433,1.0079,-3.458,-1.8836,0.9115,2.1638,2.3816,-2.1779,0.9038,-3.6259,1.3679,1.5758,1.2147,-1.7322,-0.9132,0.8488,2.6255,1.5366,2.6019,-0.1665,0.537,0.5763,-0.3752
HOMER2,3.3264,3.8259,1.9931,2.3077,1.0293,2.1638,2.5288,1.3901,1.1897,0.7579,2.8442,0.7916,-0.1993,-1.3548,3.4102,3.6635,3.2841,1.692,4.7176,3.6066,0.5069,2.081,5.1416,4.9496,2.2144,2.5731,2.2452,3.4197,3.5073,3.9819,2.5213,2.9966,2.7868,4.562,0.7321,1.5013,4.691,2.6325,3.4843,3.6289,3.5572,4.1579,1.8036,-0.1187,1.8119,3.8837,4.8876,2.3843,3.2236,4.0532,2.5413,2.2421,2.9655,2.2723,2.5288,-0.3383,2.2051,3.4344,0.044
HOMER3,6.0553,4.5748,4.554,4.001,5.1244,3.5461,3.2127,4.8324,4.0943,4.9141,4.8038,5.1371,4.3477,4.9084,3.9204,5.3277,5.554,3.5387,5.5277,5.4138,4.8309,4.8817,5.2589,6.2319,4.437,3.242,6.8976,3.7432,5.0618,6.3225,4.8997,6.2804,5.0917,4.8269,4.3285,4.6798,5.6708,5.1498,5.8652,5.22,4.9589,5.3643,4.8284,5.8268,3.906,5.7173,5.2235,3.9682,5.4256,5.4209,4.4128,4.9505,5.3488,3.5863,4.3541,3.5473,6.2642,4.8832,6.1757
HRAS,5.4493,5.823,6.2904,5.8468,6.0588,5.6963,5.0909,7.0342,6.1202,5.3198,5.9989,6.2567,4.8837,4.9444,5.9842,6.3144,5.4973,5.1293,6.4449,6.1902,4.9547,6.537,6.6141,6.6547,5.862,5.4751,6.2498,6.5682,7.2271,6.4167,6.0905,6.0429,5.2754,5.7937,6.1266,6.4989,6.4233,5.3719,6.2952,7.8518,5.7568,6.2976,5.0135,6.4848,5.7903,7.5315,5.7703,5.6071,6.325,6.9895,5.5823,5.4121,6.4468,5.7088,4.5736,4.0532,6.1701,4.6029,6.1092
HRC,-1.5522,-1.0559,-3.816,-2.5479,-2.5479,-3.3076,-1.1172,-3.458,-3.3076,-1.3183,-1.9379,-5.0116,-2.8262,-1.5951,-2.114,-2.7274,-1.4699,-2.4659,-2.4659,-2.0529,-1.8314,-3.3076,-0.2328,-1.6394,-1.5105,-2.114,-1.0262,-5.5735,-2.3884,-1.5522,-2.9324,-4.035,-2.5479,-1.5522,-3.3076,-4.6082,-2.1779,-2.7274,-1.2481,-3.816,-3.3076,-3.816,-1.7809,-1.5522,-4.035,-2.7274,-9.9658,-4.035,-2.9324,-3.1714,-1.9379,-0.5332,-5.5735,-3.3076,-1.1811,-3.0469,-4.035,-1.5951,-9.9658
HRH1,-1.7322,0.547,-2.3884,0.3796,-2.9324,0.6517,-0.5332,-0.0277,-1.4699,-0.6873,-3.0469,-1.5951,-1.0262,-1.3548,-0.8339,-0.7588,-0.8339,-2.4659,0.6699,0.0014,-1.3548,0.7748,0.7321,-0.9406,-0.013,-1.0262,-3.458,-1.4305,-2.8262,1.2209,-0.4131,-3.0469,-1.7322,1.2992,-2.3884,-1.9379,0.7832,-0.1031,-4.035,0.1388,-0.6416,1.1382,-1.7322,-2.0529,-1.8836,-1.5951,1.334,-1.5105,0.1648,-0.2845,-1.3183,-0.2671,-0.3383,-0.7108,-0.7108,-0.7588,0.0854,-0.2159,-2.114
HRH2,0.2762,1.4335,2.0742,3.3828,-0.4131,2.3926,2.4753,3.1733,2.2813,2.6918,0.9115,3.6646,0.5666,2.1345,1.4065,0.6699,0.7493,-2.9324,1.2455,2.2872,4.7986,1.2992,2.4831,0.7916,1.2023,3.1278,1.196,3.7539,1.9149,2.6395,3.2343,2.753,2.4359,2.3508,1.614,2.9966,1.9415,2.1957,-0.3201,-0.6873,-0.6193,0.7664,-1.3548,-2.9324,1.5514,-9.9658,-3.0469,-0.8339,0.1124,-0.0877,1.7617,2.5061,-0.8863,2.296,1.4494,-3.1714,0.7146,0.1903,2.3019
HSP90AA1,8.2985,7.6646,7.7034,8.6489,7.3355,8.7982,8.9712,6.5046,8.5525,7.4578,6.3384,7.0073,8.2866,8.0026,8.15,7.9503,9.8877,8.8642,7.4914,7.7125,9.3253,9.1131,6.8166,7.4949,8.8357,9.3357,6.9648,7.5099,8.1371,8.9487,8.955,9.4859,9.4641,8.7332,7.9001,8.554,6.0834,8.1617,5.4954,5.9395,8.691,8.2399,7.8587,6.3165,8.8701,6.7308,7.9819,8.7684,6.9931,5.2373,8.2616,9.0319,9.1158,9.1305,9.7567,8.7914,8.5323,8.7794,7.0861
HSP90AB1,9.7287,8.8214,9.7315,9.4628,9.5619,9.3074,9.8208,9.073,10.0871,9.4525,10.2544,9.8464,9.8583,9.6685,9.9749,9.4623,10.3333,11.0195,8.8253,9.3786,10.0316,9.9698,9.0907,9.2888,9.9012,10.2375,9.446,9.8222,10.0666,9.3209,9.6672,9.963,10.5536,9.3691,9.8418,9.0166,9.4402,8.9026,9.4887,8.029,9.7722,8.8826,9.6157,6.5868,9.4989,9.958,9.5965,10.2227,9.6804,7.9833,10.0717,10.1463,10.0976,9.8168,10.5033,9.4192,8.45,9.6391,10.0431
HSP90B1,6.647,8.3108,7.9595,9.7766,8.377,9.0636,8.254,7.5002,9.3822,7.6192,7.1316,7.086,8.7958,7.2209,7.2019,7.2148,6.8667,7.3875,8.378,7.452,8.5316,9.2324,7.0621,6.8519,9.2561,8.7005,7.2334,8.0736,8.083,8.1501,8.5025,8.2444,8.4214,8.4748,8.5635,7.9462,6.9488,8.6717,5.8679,7.3704,7.8402,8.3431,9.0903,7.6268,8.5084,6.8025,7.9546,8.4576,8.6687,5.2423,8.4199,8.487,8.5491,8.2837,7.6137,10.8901,8.1162,8.7657,8.3687
HSPA1A,7.0506,6.8605,6.1338,6.9535,6.3849,5.8672,6.7552,6.0999,7.8749,6.9781,7.2147,5.9716,7.4542,5.6335,8.7849,7.0625,7.6558,6.3486,6.427,7.0769,8.404,5.7785,6.8754,7.4445,6.7946,8.0644,6.3368,6.4733,7.2188,5.6982,7.0733,7.84,8.5396,6.8206,5.3906,7.162,6.7192,6.9514,6.8584,8.503,6.7343,6.4838,7.2278,6.2994,6.7173,8.6803,6.406,6.4207,6.4816,8.2844,7.0551,10.379,6.6426,6.9984,7.3366,4.0383,6.9788,7.1239,7.3558
HSPA1B,7.6538,6.7752,5.7244,6.5839,6.0184,5.3678,5.9432,5.6115,7.1001,5.6741,6.8754,5.4647,6.4694,5.7924,8.0467,6.312,7.6559,7.5005,6.5543,6.8001,7.8417,5.8868,6.6314,6.5715,6.0144,7.315,5.3723,5.7296,7.128,5.6183,6.2398,7.4114,7.8737,6.6308,5.0466,6.5108,6.4504,6.0126,5.921,6.0237,6.3574,6.6075,5.9832,5.1235,6.1248,6.7947,6.0398,6.5013,6.4525,8.3549,6.32,10.0766,5.7077,6.2876,7.2231,3.3076,6.0779,6.57,6.4069
HSPA1L,0.1648,-0.2498,0.058,0.058,0.03,0.0854,-0.3383,-0.8863,-0.4921,0.6145,-0.7588,-0.8863,0.3796,-1.3921,0.3573,-0.2671,0.9115,0.4865,-0.394,-0.3566,0.517,-0.0574,0.434,0.1257,-0.1504,0.24,-0.5756,-0.5543,0.5666,-1.4699,-0.1993,0.1388,0.1388,-0.0574,-0.2845,0.044,-0.5125,0.3231,-0.8863,-1.0262,0.2029,-0.7108,0.099,-1.6394,0.8327,0.7146,-0.8599,-0.1345,-1.0862,-1.8314,1.5661,-1.0262,-0.1345,0.5763,-0.3201,-0.0277,-0.0277,0.6517,-0.8863
HSPA2,5.497,5.8729,5.3806,3.6018,5.1355,4.9792,6.2967,7.398,6.2608,6.126,4.6035,5.7032,5.4644,2.8442,5.468,4.9189,6.0888,4.4855,4.5104,6.2342,4.7236,5.8392,4.748,6.5868,4.5479,6.4691,4.7672,5.1094,3.8289,2.8096,5.1954,4.468,3.6393,5.7342,4.2533,6.7148,5.3865,4.8963,5.4013,4.1515,5.4774,5.0153,0.8082,2.2543,4.8125,6.535,5.2724,3.6405,4.0918,3.5887,5.7682,4.5436,5.1571,5.2728,5.2865,2.9544,2.5876,6.625,5.8438
HSPA6,3.2002,2.9013,3.8075,3.9663,2.362,2.2842,4.6159,4.3527,4.6662,1.7954,2.77,1.2271,3.6916,1.334,2.7826,3.1572,3.4958,1.334,4.5009,4.0722,3.417,3.7888,2.3135,2.578,0.6239,4.6404,2.5924,-0.2498,1.1382,1.196,3.8033,3.0376,3.1409,3.6463,3.6417,3.5935,2.3164,1.8762,0.8726,3.7688,5.0858,1.595,3.1458,4.7421,3.5349,1.9073,0.9115,2.4386,0.9862,4.0952,1.1897,6.7521,4.1523,1.4494,2.4117,1.5115,4.1555,2.2391,2.0004
HSPA8,9.3809,9.1961,9.5201,9.8129,9.7144,9.9625,10.2427,8.4501,9.4991,9.2383,9.191,9.7466,9.7075,10.0595,9.1455,9.4872,10.0748,9.9296,8.3335,9.4502,9.5004,10.0887,9.3601,8.5782,10.1461,9.5327,7.6418,8.5444,9.0171,10.4709,9.3745,9.3956,9.954,9.1466,10.4297,8.805,9.758,9.8696,7.6744,6.1406,8.6962,9.707,9.4082,6.1587,9.7459,7.4887,9.9137,10.4508,9.0248,7.1833,9.3661,9.5213,9.7461,10.2353,10.3012,8.8593,8.4931,9.9217,8.6722
HSPB1,9.9431,10.1232,9.2596,9.6073,10.0998,8.2464,8.5817,9.0453,9.6726,9.6218,10.5838,10.4503,8.7942,7.7795,10.6312,10.4382,9.1375,10.0044,10.5292,10.5011,9.6333,10.3677,10.8909,10.8655,9.6442,9.4794,10.8486,9.5436,9.5181,8.6748,9.7002,10.5446,9.168,10.0759,8.9632,9.8414,10.311,8.7148,11.068,12.6099,9.4856,10.1792,9.0519,11.4696,9.355,11.2774,10.2788,9.8214,9.1964,12.0472,9.6959,10.6532,9.1443,9.1891,9.9045,7.635,10.2628,9.2778,10.5125
HTR1A,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
HTR1B,-4.6082,-5.5735,-6.5064,-4.6082,-3.3076,-2.6349,-3.458,-5.5735,-9.9658,-4.2934,-5.0116,-5.5735,-9.9658,-5.5735,-3.816,-3.816,-4.2934,-9.9658,-9.9658,-3.816,-4.6082,-9.9658,-2.4659,-5.5735,-3.6259,-4.2934,-9.9658,-6.5064,-9.9658,-5.0116,-6.5064,-9.9658,-5.5735,-9.9658,-4.6082,-4.6082,-9.9658,-2.8262,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-6.5064,-9.9658,-4.035,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-5.0116,-4.6082,-4.6082,-9.9658,-9.9658,-3.816,-9.9658
HTR1D,-2.3147,-6.5064,-5.5735,-9.9658,-6.5064,-6.5064,-6.5064,-6.5064,-5.5735,-6.5064,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-4.035,-2.7274,-6.5064,-6.5064,-4.2934,-5.5735,-0.7588,-9.9658,-6.5064,-6.5064,-6.5064,-6.5064,-9.9658,-3.6259,-2.9324,-5.5735,-6.5064,-1.1811,-5.5735,-6.5064,-9.9658,-4.2934,-9.9658,-4.2934,-4.2934,-6.5064,-3.6259,-5.5735,-5.0116,-4.6082,-4.035,-3.816,-4.6082,-5.5735,-5.5735,-6.5064,-9.9658,-5.5735,-6.5064,-9.9658,-4.035,-5.5735,-5.5735,-4.6082
HTR1E,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658
