gene_name,TCGA-BC-A10R-01,TCGA-BC-A10T-01,TCGA-BC-A10U-01,TCGA-BC-A10W-01,TCGA-BC-A10X-01,TCGA-BC-A10Y-01,TCGA-BC-A10Z-01,TCGA-BC-A216-01,TCGA-BC-A217-01,TCGA-BC-A3KF-01,TCGA-BC-A5W4-01,TCGA-BC-A69H-01,TCGA-BD-A2L6-01,TCGA-BD-A3EP-01,TCGA-BW-A5NO-01,TCGA-BW-A5NP-01,TCGA-BW-A5NQ-01,TCGA-CC-5258-01,TCGA-CC-5260-01,TCGA-CC-5262-01,TCGA-CC-5263-01,TCGA-CC-5264-01,TCGA-CC-A123-01,TCGA-CC-A1HT-01,TCGA-CC-A3M9-01,TCGA-CC-A3MA-01,TCGA-CC-A3MB-01,TCGA-CC-A3MC-01,TCGA-CC-A5UC-01,TCGA-CC-A5UD-01,TCGA-CC-A5UE-01,TCGA-CC-A7IF-01,TCGA-CC-A7IG-01,TCGA-CC-A7IH-01,TCGA-CC-A7II-01,TCGA-CC-A7IJ-01,TCGA-CC-A7IK-01,TCGA-CC-A7IL-01,TCGA-DD-A114-01,TCGA-DD-A115-01,TCGA-DD-A116-01,TCGA-DD-A118-01,TCGA-DD-A119-01,TCGA-DD-A11A-01,TCGA-DD-A11B-01,TCGA-DD-A11C-01,TCGA-DD-A11D-01,TCGA-DD-A1EB-01,TCGA-DD-A1EC-01,TCGA-DD-A1ED-01,TCGA-DD-A1EE-01,TCGA-DD-A1EF-01,TCGA-DD-A1EH-01,TCGA-DD-A1EJ-01,TCGA-DD-A1EL-01,TCGA-DD-A39V-01,TCGA-DD-A39W-01,TCGA-DD-A39X-01,TCGA-DD-A39Z-01,TCGA-DD-A3A2-01,TCGA-DD-A3A3-01,TCGA-DD-A3A4-01,TCGA-DD-A3A5-01,TCGA-DD-A3A7-01,TCGA-DD-A3A8-01,TCGA-DD-A3A9-01,TCGA-DD-A4NA-01,TCGA-DD-A4NB-01,TCGA-DD-A4ND-01,TCGA-DD-A4NE-01,TCGA-DD-A4NF-01,TCGA-DD-A4NG-01,TCGA-DD-A4NH-01,TCGA-DD-A4NI-01,TCGA-DD-A4NJ-01,TCGA-DD-A4NK-01,TCGA-DD-A4NN-01,TCGA-DD-A4NO-01,TCGA-DD-A4NP-01,TCGA-DD-A4NQ-01,TCGA-DD-A4NS-01,TCGA-DD-A73B-01,TCGA-DD-A73C-01,TCGA-DD-A73D-01,TCGA-DD-A73E-01,TCGA-DD-A73F-01,TCGA-DD-A73G-01,TCGA-ED-A459-01,TCGA-ED-A4XI-01,TCGA-ED-A5KG-01,TCGA-ED-A627-01,TCGA-ED-A66X-01,TCGA-ED-A66Y-01,TCGA-ED-A7PX-01,TCGA-ED-A7PY-01,TCGA-ED-A7PZ-01,TCGA-ED-A7XO-01,TCGA-ED-A7XP-01,TCGA-ED-A82E-01,TCGA-EP-A12J-01,TCGA-EP-A26S-01,TCGA-EP-A2KA-01,TCGA-EP-A2KB-01,TCGA-EP-A2KC-01,TCGA-EP-A3JL-01,TCGA-EP-A3RK-01,TCGA-ES-A2HS-01,TCGA-ES-A2HT-01,TCGA-FV-A23B-01,TCGA-FV-A2QQ-01,TCGA-FV-A2QR-01,TCGA-FV-A3R2-01,TCGA-FV-A3R3-01,TCGA-FV-A496-01,TCGA-FV-A4ZP-01,TCGA-FV-A4ZQ-01,TCGA-G3-A25S-01,TCGA-G3-A25U-01,TCGA-G3-A25V-01,TCGA-G3-A25Y-01,TCGA-G3-A25Z-01,TCGA-G3-A3CH-01,TCGA-G3-A3CI-01,TCGA-G3-A3CK-01,TCGA-G3-A5SJ-01,TCGA-G3-A5SK-01,TCGA-G3-A5SL-01,TCGA-G3-A5SM-01,TCGA-G3-A7M5-01,TCGA-G3-A7M6-01,TCGA-G3-A7M7-01,TCGA-G3-A7M8-01,TCGA-G3-A7M9-01,TCGA-HP-A5MZ-01,TCGA-HP-A5N0-01,TCGA-K7-A5RF-01,TCGA-K7-A5RG-01,TCGA-KR-A7K7-01,TCGA-LG-A6GG-01,TCGA-MR-A520-01,TCGA-NI-A4U2-01,TCGA-O8-A75V-01,TCGA-PD-A5DF-01,TCGA-RC-A6M6-01,TCGA-RG-A7D4-01,TCGA-UB-A7MB-01,TCGA-UB-A7MC-01,TCGA-UB-A7MD-01,TCGA-UB-A7MF-01
NPPA,-4.2934,-9.9658,-3.816,-5.0116,-3.0469,-9.9658,-2.7274,-2.4659,-2.0529,-2.6349,-9.9658,-0.7108,-0.6416,-3.3076,-3.0469,-9.9658,-5.0116,-2.2447,-9.9658,-9.9658,-2.9324,-9.9658,-9.9658,-4.6082,-3.6259,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-2.2447,-2.8262,-0.8339,-9.9658,-4.035,-2.9324,-9.9658,-3.1714,-9.9658,-3.3076,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-4.6082,-1.0559,-5.0116,-9.9658,-3.3076,-4.2934,-9.9658,-4.035,-3.0469,-4.035,-5.0116,-5.0116,-3.0469,-3.0469,-5.0116,-4.6082,-9.9658,-2.9324,-9.9658,-3.816,-4.6082,-5.0116,-9.9658,-2.7274,-3.6259,-5.0116,-4.035,-9.9658,-5.0116,-3.458,-1.5105,-1.0262,-3.816,-4.6082,-9.9658,-3.458,-5.5735,-9.9658,-5.0116,-2.8262,-9.9658,-2.6349,-3.816,-3.3076,-9.9658,-9.9658,-3.816,-4.035,-3.0469,-3.0469,-3.816,-5.0116,-2.8262,-3.816,-5.0116,-9.9658,-1.5522,-4.2934,-3.6259,-3.816,-3.816,-3.816,-2.8262,-5.5735,-3.816,0.1257,-5.0116,-4.035,-1.8836,-9.9658,-3.458,-4.035,-4.035,-2.6349,-3.458,-2.6349,-5.0116,-4.6082,-3.0469,-2.3884,-1.5951,-2.9324,-5.0116,-0.1828,-3.6259,-4.6082,-4.035,-1.8314,-5.0116,-5.0116,-9.9658,-1.1488,-3.816,-9.9658,-9.9658,-5.0116,-4.2934,-2.8262,-4.2934,-9.9658,-0.3022,-9.9658,-9.9658,-9.9658
NPPB,-9.9658,-9.9658,-4.035,-2.8262,-3.6259,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-1.1172,-9.9658,-9.9658,-3.816,-9.9658,-3.816,0.3796,-3.1714,-1.8314,-0.6643,-5.0116,-5.0116,-2.9324,-2.0529,-0.4131,-9.9658,-9.9658,-1.4699,-1.6394,-2.9324,-9.9658,-9.9658,-2.7274,-2.7274,-9.9658,-9.9658,-9.9658,-1.4699,-4.6082,-9.9658,-9.9658,-1.3183,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.0469,-3.6259,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-3.3076,-9.9658,-2.9324,-2.3884,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-4.6082,-0.7346,-4.6082,-5.5735,-1.5522,-2.7274,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,2.8422,-3.1714,-3.458,-0.2328,-9.9658,-3.0469,1.1512,-3.3076,-1.0559,-4.6082,-9.9658,-0.0877,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.1714,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-3.0469,-9.9658,-9.9658,-1.7322,-4.6082,-9.9658,3.2811,-9.9658,-9.9658,-9.9658,-0.9406,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-1.8314,-9.9658,-9.9658,-9.9658,-5.0116,-5.0116
NPPC,-3.6259,-6.5064,-1.3183,1.7954,-5.0116,-9.9658,0.2998,-9.9658,-9.9658,-6.5064,-3.458,-9.9658,-9.9658,-4.2934,-4.6082,-9.9658,-9.9658,-9.9658,-4.035,-2.8262,-9.9658,-9.9658,-9.9658,-9.9658,-1.4699,-3.6259,-3.458,-2.9324,-3.458,-3.6259,-5.0116,-5.5735,-4.6082,-9.9658,-2.3884,0.4657,-5.5735,-4.6082,-1.9942,-9.9658,-4.035,-2.114,-2.6349,-4.2934,-4.6082,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-1.3921,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-3.0469,-9.9658,-9.9658,-2.8262,-9.9658,-5.5735,-2.9324,-4.035,-9.9658,-9.9658,-4.2934,-5.0116,-5.0116,-9.9658,-0.5543,-1.7322,-9.9658,-3.3076,-2.3147,-4.6082,-9.9658,-5.5735,-9.9658,-4.2934,-2.8262,-5.5735,-5.5735,-2.4659,-1.5951,-4.6082,-9.9658,-9.9658,-2.3884,-4.2934,-2.9324,-4.6082,-3.1714,-9.9658,-9.9658,-9.9658,-9.9658,-4.035,-9.9658,-4.6082,-4.035,-5.5735,-4.2934,-9.9658,-9.9658,-4.6082,-3.3076,-9.9658,-9.9658,-5.5735,-5.5735,-5.5735,-3.1714,-4.2934,-5.5735,-3.458,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.458,-4.2934,-4.2934,-9.9658,-5.5735,-3.3076,-3.1714,-9.9658,-4.6082,-3.816,-9.9658,-5.5735,-9.9658,-9.9658,-5.0116,-9.9658,-3.3076,-3.816,-4.2934,-9.9658,-4.2934,-9.9658
NPR1,1.6327,1.683,-1.6394,1.5998,1.8363,1.6234,-0.3383,-0.2671,-1.4305,1.3397,-1.1172,0.5763,1.3167,0.8082,0.6425,1.1641,1.196,1.1512,0.8408,2.2268,0.3346,2.5437,1.6512,2.5996,2.5487,1.9415,1.0847,1.0779,1.6695,1.5216,0.24,1.6045,1.2394,1.816,0.6608,0.2881,1.5902,0.2277,1.3109,1.5216,2.1798,2.3843,1.5563,1.642,1.1382,1.9968,1.1577,2.004,0.24,1.125,1.0983,1.4335,1.5316,-1.0262,1.8201,2.2051,1.1184,2.6019,1.787,1.1512,2.2206,0.9862,1.9034,1.4281,2.3019,2.9375,-0.5543,1.1447,1.8957,0.5271,1.9188,0.4552,-0.0877,1.4756,1.2992,0.8246,2.3479,1.9111,1.4704,-0.5973,2.5683,0.4657,1.412,0.3231,0.6969,1.0222,3.492,3.8411,1.9073,0.8568,2.5658,1.5563,0.6425,0.9115,2.6348,0.8647,2.3451,1.5854,2.6348,0.8488,0.6425,0.0718,1.125,1.3109,1.0711,2.3926,2.3788,1.2516,1.2209,1.46,1.0711,1.2934,2.7826,0.058,0.3231,-1.0559,0.4761,1.0293,0.8961,2.3423,0.7999,1.7702,1.2756,0.7233,0.0718,0.3796,1.4962,1.177,1.0573,3.871,1.0847,1.6875,1.0779,1.2636,3.3435,1.2934,0.4125,1.4281,0.4761,1.1184,2.1541,1.9968,1.2815,1.0222,0.679,1.2756,0.6239,1.8323,0.044
NPR2,2.6302,2.2144,1.9968,1.9415,3.5362,1.46,3.1195,2.0076,3.5035,2.7805,4.5085,0.099,3.5694,3.3235,3.9108,2.6418,5.5223,3.7226,1.6187,2.8117,0.8961,0.9419,4.2488,3.603,3.2737,2.0742,3.7237,3.9185,4.9069,5.1425,2.6278,4.3263,2.4857,5.0713,3.6578,2.7379,5.0871,4.2721,1.0573,1.3167,4.8475,1.4174,3.5959,3.7486,2.5731,-0.1031,2.5948,3.2158,-0.2328,3.6804,2.6579,5.1676,3.6006,5.4182,5.1482,5.9663,5.6631,3.7061,-0.1187,3.1409,3.6018,0.1257,3.8778,-0.0574,5.2954,3.091,0.3685,2.4649,3.0978,2.3479,4.7756,2.4727,3.9801,3.2841,3.4945,2.1444,3.4477,2.4492,3.9883,1.5758,3.0637,2.7161,2.2482,3.8461,4.7608,1.6327,3.0217,3.1195,3.6589,1.8683,2.96,0.517,2.7721,1.2636,3.5274,3.5035,2.0325,2.5804,1.0433,4.225,5.2142,1.3956,5.6439,4.1732,4.854,5.3565,5.1322,1.949,4.95,4.6195,2.7847,5.1073,1.7744,3.2359,2.2391,2.909,3.8064,1.5366,3.5274,2.685,2.7465,3.5436,2.2019,4.0558,0.8568,-0.0877,4.7236,3.2389,4.7887,2.1313,3.4464,1.105,4.6089,3.6101,2.7357,3.1797,2.6624,3.7335,3.5742,1.1382,3.6555,3.6691,0.4552,1.1447,3.9728,3.3336,3.7667,3.1179,3.9079
NPRL2,2.7972,3.5187,3.1588,3.8013,2.8897,3.6793,3.0481,3.6066,4.3772,3.5982,4.2921,4.8248,3.9792,3.6006,3.6532,3.9819,4.0001,3.7857,2.6556,3.7825,3.0199,3.9289,4.7929,3.9327,4.1203,3.4971,3.3577,3.6939,3.7345,4.7474,4.0645,3.7877,5.191,3.9838,4.0653,3.453,3.869,3.8198,4.0073,3.616,3.5535,2.8838,3.833,3.345,3.1212,3.0234,3.0217,3.1212,4.5286,2.5163,3.7656,2.7465,3.668,4.3477,4.4061,4.717,3.8391,4.4236,4.5832,3.0217,3.7804,3.4791,3.637,5.3541,3.4791,3.3591,2.3898,3.287,3.2481,3.7083,3.3506,3.5262,4.0419,2.7422,3.9041,3.4596,4.2781,3.0978,3.287,3.5473,3.5299,3.8788,3.3731,3.907,4.2526,3.5694,4.6364,3.6405,2.6418,3.6543,3.1409,3.4971,3.2915,2.7444,4.2258,4.4317,3.5473,4.2465,3.4358,3.7507,3.6669,5.0045,3.9719,3.3076,3.4371,3.7846,4.4726,3.7836,3.6669,3.3163,3.8441,4.0064,1.7229,3.8411,6.1455,3.5161,5.1639,3.2359,2.8582,3.7846,3.3061,3.4843,2.9281,3.136,3.5523,2.0673,3.4451,3.3605,3.4075,4.1277,3.3506,3.1908,4.6329,3.4156,3.7614,2.8701,3.417,4.3364,3.2722,3.1637,3.4648,3.3478,3.8491,3.0859,4.2728,4.1692,3.222,3.0199,3.906
NPRL3,3.906,3.4752,4.1219,3.1393,2.667,3.7992,3.2647,3.1669,3.9589,2.5876,0.1776,3.6883,3.3869,3.0927,2.8562,2.2299,3.162,2.9167,4.7258,2.7029,4.1384,3.551,1.5415,3.1409,3.3177,3.8876,3.2707,3.4251,2.7551,4.8115,3.7226,3.4318,4.1433,3.2096,3.4424,0.8408,4.0055,3.3393,4.2111,3.1442,3.6474,3.7367,1.7954,3.449,2.676,3.4635,3.2313,2.651,3.5559,2.5876,3.9965,2.2051,2.5413,3.9496,3.7614,2.5683,3.4197,3.9356,2.043,2.8897,2.5852,3.4088,3.8993,3.8778,3.4517,3.3321,4.1899,3.2389,2.59,3.2034,3.2251,3.2707,2.5948,2.4332,3.6077,3.5947,3.5136,3.0927,2.9544,2.8199,3.867,2.4934,3.335,3.7149,3.8601,3.3535,3.6589,4.8495,3.4197,3.7741,3.0995,3.5035,3.7061,4.0046,2.2513,4.6012,3.5547,3.6077,4.7203,3.2632,3.1523,3.4264,3.2796,3.5324,3.4648,4.2533,2.9581,2.4492,1.949,3.6018,3.1717,3.3393,3.6994,2.9224,4.4509,3.906,3.8857,3.0323,2.7594,3.0358,3.1892,3.4687,3.0688,2.8602,3.4007,1.4962,3.1669,3.6417,2.791,4.4423,3.3206,2.6647,4.2064,3.3134,3.6543,2.5263,3.2826,3.2796,2.4649,2.4492,2.4623,3.0127,3.2826,3.2251,3.8228,3.9792,3.8719,3.5657,3.3506
NPY,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-1.0262,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-1.8314,-9.9658,-9.9658,-9.9658,-9.9658,-1.2828,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-1.9942,1.9149,-9.9658,-0.7108,-9.9658,1.6964,-2.2447,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,0.8488,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-0.0574,-9.9658,-9.9658,-9.9658,-3.1714,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-1.9379,-9.9658
NPY1R,1.5854,2.0183,1.2271,0.0718,2.1734,-0.4719,-1.4305,0.03,-1.685,-1.3548,-6.5064,-5.0116,-1.5951,-0.9132,-1.6394,-0.7588,-3.816,-4.035,-0.7588,-1.1488,-0.1665,-3.816,-4.2934,-1.3548,-5.5735,-0.394,-0.9132,-2.2447,-1.7809,-1.7809,-4.2934,-1.5105,0.2998,0.1519,-0.1993,-0.3752,-2.114,-1.3921,0.2998,-0.2671,-2.114,-2.114,-1.1172,-0.9971,-2.2447,-0.9971,-0.9971,-0.5756,0.5763,-0.8599,-3.0469,-0.5973,-0.1504,-6.5064,-3.3076,-2.114,0.0158,-0.4921,-3.3076,-0.3566,-4.2934,3.6737,-1.7322,-9.9658,-2.6349,-1.1172,-0.1828,3.9874,0.9716,-2.2447,-0.0574,-1.4699,-1.7322,-0.3752,-2.3884,-1.9942,-2.6349,-4.2934,0.4967,-3.6259,2.4623,-4.2934,-1.0862,-1.4699,0.4865,-2.3884,-3.458,-3.3076,1.2271,1.8762,1.5563,-0.7346,-1.1488,2.1013,-1.5951,-2.7274,0.434,0.9935,-1.4699,-0.7108,0.1257,-2.9324,-3.3076,-2.3884,-1.2481,-1.5951,-1.3921,-1.5105,-1.5105,-1.6394,-2.5479,-3.458,0.2762,-2.3147,-9.9658,-3.0469,-2.114,-1.0862,0.3685,0.3346,-2.7274,-0.1345,-1.685,-1.685,-3.0469,0.8961,-1.1488,-0.6873,-3.6259,4.8915,-4.6082,-2.3147,-1.8836,-0.1504,1.4911,1.5115,-1.6394,-6.5064,-3.3076,-2.3884,0.2522,-1.7809,-2.3147,-3.6259,-3.6259,-0.7834,-0.7588,-0.2498,-1.5522
NR1H3,6.0534,5.4787,5.5056,5.0964,5.1375,6.1721,6.2882,5.7732,6.7339,5.257,6.5488,7.4441,6.0288,5.2616,6.293,6.3022,6.3203,6.1719,4.9796,5.9932,5.3473,5.3917,7.5766,6.2917,6.1715,5.1306,5.9658,4.9814,6.7016,5.1044,6.4686,5.393,6.2585,5.314,5.1429,5.168,4.7804,5.8043,4.9901,5.523,6.4348,4.562,6.7132,5.1851,5.7137,5.5702,5.7453,5.3817,5.6323,5.3782,5.3737,6.4398,6.1591,6.6634,5.7996,6.7218,6.1385,6.6174,6.9326,5.4006,6.4534,5.9978,6.6785,7.5686,5.5693,6.8923,4.0295,4.3667,5.4728,5.7391,4.9383,4.8978,5.7079,5.8605,5.4463,6.1262,6.2538,4.9681,5.6665,5.5289,5.5534,5.218,5.0955,5.8956,5.8615,5.2769,7.5606,4.9065,5.9191,6.1125,5.3785,5.9139,6.0157,3.8239,6.7409,6.1518,6.0779,5.9458,5.2312,5.213,6.3009,5.6369,6.9543,5.435,5.6433,5.9324,6.6651,6.2625,6.1969,5.9787,6.3521,5.3277,6.1775,4.9556,7.4748,6.1902,7.8349,5.2858,5.444,5.9514,5.7445,5.4787,4.8192,5.5497,5.2289,5.4719,4.981,5.8563,6.5962,5.5164,5.1248,5.119,5.7244,5.1227,5.9649,5.6977,5.6913,6.1581,6.1954,4.8319,5.5037,5.327,5.4976,5.5142,5.5236,5.6109,5.3862,5.9663,6.1875
NR4A1,1.9564,5.2419,2.1444,3.4183,4.7976,2.9948,2.4412,3.7857,3.3591,1.6875,0.7407,1.5806,3.1556,5.1215,2.2753,0.9716,2.8096,1.4228,3.3047,2.7572,2.685,1.0503,-0.3383,2.8582,3.0446,3.1637,2.6067,4.0558,2.4985,5.8558,1.8036,2.3479,2.5731,3.8866,2.1734,3.3264,1.9034,2.6624,5.1268,3.4197,2.4198,2.8055,3.6006,4.9933,2.0147,4.8022,3.0995,0.6239,5.1708,5.6955,4.2699,1.5366,3.1924,1.6695,3.3379,0.0014,1.9302,3.6474,-0.9686,1.7403,3.0199,3.0323,2.4675,1.7912,4.1011,2.2268,1.9264,6.0179,4.8753,2.7249,3.1604,0.3907,1.5709,3.6335,3.4197,1.0711,2.3164,4.6387,2.5338,5.5522,6.4903,1.7053,1.3623,2.8422,5.2976,2.1114,0.7999,3.492,2.6556,3.1844,6.7479,3.794,-0.2328,2.7615,3.8481,3.5779,6.3963,3.7992,1.7009,1.1184,2.4727,2.4883,3.0056,3.2752,2.3394,2.8602,1.1447,5.4627,3.2692,3.9194,3.2915,1.9749,4.4122,3.3492,-0.9132,1.2815,1.1706,3.9829,4.0497,5.9163,5.5348,2.5924,8.1014,2.0218,3.3938,3.9956,3.705,3.0217,3.9709,3.3689,2.6067,4.0454,3.034,4.4615,1.4011,6.6671,3.8551,1.2023,3.7105,5.9533,3.287,2.2901,2.6533,2.7657,3.7762,2.3816,5.0224,5.5662,1.7744
NRAS,3.4088,3.652,4.048,5.6433,3.2127,4.1019,4.6679,3.2174,3.7389,4.2072,2.9948,2.8158,3.3869,3.3134,4.1019,3.1179,5.0099,4.0765,4.5355,3.6172,4.8515,4.8146,2.77,5.2219,3.9599,4.1351,3.4713,3.0074,3.136,3.5851,5.0233,2.8779,3.1556,3.0757,3.9213,3.6793,4.5491,3.3379,4.3979,3.7302,3.1261,3.4713,3.3814,4.3951,3.6612,3.2435,3.055,3.0808,3.551,2.2051,3.5657,4.9896,3.6113,4.4964,4.7383,2.8096,2.7931,2.3222,1.7403,1.7489,2.1574,2.7508,3.1129,2.296,2.4518,2.2082,4.7746,3.1278,3.5923,2.8936,2.945,2.6208,3.1145,2.8402,4.3321,2.7679,2.4412,3.2236,2.0844,4.0653,3.4464,3.2096,2.7594,2.9032,3.1129,3.4183,2.118,4.6474,2.8955,3.907,3.4648,3.4088,3.242,3.4661,2.3193,3.2435,3.3717,3.8249,3.9506,3.1112,2.4306,2.4518,2.8897,3.222,2.4225,3.4477,2.2633,1.2271,3.8521,3.3828,3.5791,3.6578,3.9774,3.2282,1.7009,4.0198,2.8622,3.6669,2.6805,2.9128,3.1955,3.3703,2.128,3.5839,4.322,2.7249,3.0305,3.0428,2.3926,4.6787,2.9525,1.8119,4.9421,2.9618,2.826,2.7487,4.149,2.2482,4.0207,2.4144,2.7465,2.8974,3.9792,3.2251,3.6578,3.9147,3.1939,3.5073,2.8955
NRF1,1.2696,0.9493,2.2901,1.6964,0.7664,1.6045,1.3511,1.692,1.7995,1.2271,1.2209,1.105,1.2516,1.8078,1.5013,2.3451,1.8643,1.6558,2.7357,1.0983,2.8799,2.5238,1.4756,2.2813,2.7657,2.8622,2.3479,0.7999,1.2271,1.5661,1.9226,1.1184,2.081,1.8323,2.3649,2.6715,1.8879,1.2023,2.2482,1.3567,0.7664,1.3167,0.7579,1.2455,1.3567,1.4704,1.125,1.1512,1.5563,0.6239,2.0604,2.004,2.1702,1.8996,1.3051,0.9493,1.5064,1.0007,0.9789,0.5271,0.058,0.03,1.2271,1.787,0.8488,1.5758,2.296,1.2756,1.2875,1.5316,1.0915,1.736,2.0147,0.9419,1.5064,1.4652,2.3077,1.3511,0.4447,1.3846,2.0604,1.334,1.4065,1.4756,2.1702,0.6332,2.3704,1.1117,1.1641,2.7183,1.5854,1.7702,2.183,2.1862,1.2147,1.4756,1.5115,1.692,2.0004,1.3791,1.736,1.5465,1.0573,1.9073,1.3679,1.4174,0.9862,0.03,1.7786,1.2696,1.7273,1.614,1.2023,0.5955,1.8282,1.7141,1.6512,1.4228,0.7493,2.0638,0.4552,0.8408,0.4447,0.8647,1.4859,0.1124,1.1706,0.7999,1.0007,2.9618,0.2998,0.6608,2.6185,1.0363,1.3623,0.7579,1.7273,1.4859,0.9642,0.058,0.1903,1.1184,1.2815,1.4011,1.8078,2.1114,2.1509,1.6374,1.8524
NRG1,-3.1714,3.402,0.8246,2.9966,3.6849,-2.3147,3.0358,-4.2934,2.0844,-0.3752,-0.6873,-2.9324,-4.6082,-1.3921,0.9642,-9.9658,-3.458,0.7146,2.7847,-1.7322,-1.5522,-3.3076,-9.9658,1.4441,0.4761,-3.458,-2.6349,0.058,2.9875,4.1859,3.4344,0.6239,-5.0116,-4.6082,-4.2934,2.1957,1.9527,0.8408,-0.1031,0.9862,-2.7274,-3.0469,-1.0559,4.6798,-1.7322,-6.5064,-4.035,-9.9658,0.1257,-0.3566,2.1925,-5.0116,-5.0116,-1.5105,3.2049,-3.0469,-9.9658,1.2333,-9.9658,1.9564,-2.3147,-9.9658,2.3423,0.9935,-5.0116,-4.2934,-0.3752,-3.816,0.3907,-2.7274,-1.4699,0.058,-4.2934,-4.6082,1.1382,2.2543,-5.5735,2.4117,-3.1714,2.2723,2.1798,-4.6082,-1.6394,-4.6082,-9.9658,-1.4305,-9.9658,-2.2447,0.099,-0.6193,2.6895,-5.5735,-9.9658,-1.8836,-9.9658,-1.1172,-1.8836,1.2271,2.7889,-4.6082,-4.2934,-5.5735,-5.0116,-1.1811,-0.8084,0.9568,1.9895,-1.4699,-3.816,0.4552,-5.5735,1.816,0.434,1.105,-1.0262,-5.0116,0.517,2.1114,1.1316,-1.7809,4.3313,2.1345,1.8683,0.8647,2.4063,-0.9686,0.9115,1.5366,-2.2447,1.2023,1.949,-2.5479,-0.7834,0.2522,-5.5735,1.8484,0.8805,-3.6259,2.9525,2.1894,-4.2934,-0.6193,-6.5064,-1.5951,-4.2934,2.5213,3.9561,-1.685,-5.5735
